EstablishmentID,EstablishmentNumber,EstablishmentName,State,ProjectCode,ProjectName,FormID,CollectionDate,SampleSource,SalmonellaSPAnalysis,SalmonellaSerotype,SalmonellaPFGEPattern,SalmonellaAlleleCode,SalmonellaAMRResistanceProfile,CampylobacterAnalysis1ml,CampylobacterAnalysis30ml,CampylobacterSpecies,CampylobacterPFGEPattern,CampylobacterAlleleCode,CampyAMRResistanceProfile
1840,P18978,Misty Knoll Farms,VT,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102616800,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
1906,M810+P810,Pilgrim's Pride Corporation,WV,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102609576,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,AZI  CLI  ERY  FFN  GEN  TET (C)
2197,P20245,"Keystone Foods, LLC",KY,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102605548,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2214,P3,"Mountaire Farms of Delaware, Inc.",DE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102611286,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2267,P1318,"Perdue Foods, LLC",DE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102612783,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2678,M17557+P17557,"JPI Wholesalers, Inc.",IL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102608807,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2813,M2514+P18395,Four Star Foods,IL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102607523,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2871,M15735+P15735+V15735,"Fulton Troika, LLC",IL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102616538,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2961,M322A+P322,Pilgrim's Pride Corporation,MN,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102606005,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3571,P1362,"Tyson Foods, Inc.",MO,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102607284,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3870,P5787,Pilgrim's Pride Corporation,LA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102612265,14-Dec-20,Product-Raw-Intact-Chicken,Positive,Infantis,NULL,NULL,AMP  AXO  CHL  NAL  FIS  TET (C),NULL,Negative,NULL,NULL,NULL,NULL
3873,M5842+P5842+V5842,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102606094,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3883,P7156+V7156,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102615145,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3890,P7264+V7264,"Sanderson Farms, Inc.",LA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102610029,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4093,P19865+V19865,House of Raeford Farms of LA,LA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102617202,14-Dec-20,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4128,P325,"Tyson Foods, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102605764,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4221,M4800+P4800+V4800,"Eddy Packing Co., Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102613194,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4402,P19456A,"Rio Star Foods, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102606782,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4489,P517,Mar-Jac Poultry-MS,MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102606642,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4491,P559,"Tyson Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102605505,14-Dec-20,Product-Raw-Intact-Chicken,Positive,Enteritidis,NULL,NULL,Pan-Susceptible,NULL,Negative,NULL,NULL,NULL,NULL
4496,P6504,"Peco Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102611586,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4499,P6651,Tyson Foods Inc.,TN,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102608738,14-Dec-20,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4505,P519,Amick Farms LLC,MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102607045,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4512,P6510,"Peco Foods, Inc",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102610237,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4513,P6616+V6616,"Peco Foods, Inc.",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102606314,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4516,P7342+V7342,Wayne Farms LLC,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102607054,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
4518,P7485+V7485,Wayne Farms LLC,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102607118,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
4523,M11507+P11507+V11507,Perdue Foods LLC,TN,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102616250,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4526,P17500,Pilgrim's Pride Corporation,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102610120,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4554,P247,"Sanderson Farms, Inc. (Procesing Div)",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102609775,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4755,P19152+V19152,Koch Foods LLC,TN,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102606965,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5245,M4894+P4894+V4894,Apple Valley Farms Inc.,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102614903,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5529,M19669+P19669+V19669,Allen Brothers LLC,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102611525,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5689,M4187+P4187+V4187,Wayne Provisions Co.,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102615290,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
7659,M20770+P20770,"Charles Austin Holdings, LLC",IL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102612426,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
7659,M20770+P20770,"Charles Austin Holdings, LLC",IL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102612427,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
8112,M21430+P21430,Bert Posess Inc,NJ,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102609286,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
11336,M20251W+P20251W,"Tecumseh Poultry, LLC",NE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102610904,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
12097,M34095+P34095+V34095,"A1 Meat Solutions, Inc.",CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102612368,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
12632,P34453,"Alatrade Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102607142,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,TET (H)
12965,M34715+P34715,"Patterson TMP Operating, LLC",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102619096,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
13401,M40059+P40059,"Legendary Meats, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102616292,14-Dec-20,Product-Raw-Intact-Chicken,Positive,Montevideo,NULL,NULL,Pan-Susceptible,NULL,Negative,NULL,NULL,NULL,NULL
13500,M40181+P40181,The Best Bran,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102614674,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
13623,M40311+P40311,Mecca Halal Poultry,NY,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102615511,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
126027,P46091,"Ozark Mountain Poultry, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102610766,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
126027,P46091,"Ozark Mountain Poultry, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102611427,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
127044,P45483,"Peco Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102616845,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
127246,M48119+P48119,Custom Craft Poultry,AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102610740,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6163113,P46027,"Gold Creek Processing, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102618241,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6163988,M51354+P51354,Select Cut Meat Processing,IL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102605591,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6164200,P48471,Soulshine Farms LLC,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102613243,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6164957,M47039+P47039,QC Poultry,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102616788,14-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9,P177,Pilgrim's Pride Corporation,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102618055,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
15,P243,"Tyson Foods, Inc.",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102617771,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
60,P2632,Pilgrim's Pride Corporation,FL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102606747,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
72,P6505,"Norman W. Fries, Inc.",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102610513,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
197,M12650+P12650,Fieldale Farms Corporation,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102616515,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
218,M18263+P18263,Gordo's LLC,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102609239,15-Dec-20,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Positive,Manhattan,NULL,NULL,CHL  NAL  FIS  TET  COT (C),NULL,Negative,NULL,NULL,NULL,NULL
245,P18873,"Tyson Foods, Inc.",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102616381,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
578,P510,House Of Raeford Farms,NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102609432,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,TET (H)
586,P1201,Pilgrim's Pride Corporation,NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102611496,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
592,P1309,House of Raeford Farms Inc.,SC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102607211,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
664,M7470+P7470,Mountaire Farms Inc. - NC Division,NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102608082,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
672,P7987,"Amick Farms, LLC",SC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102609362,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
750,P19128,"Case Farms of North Carolina, Inc.",NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102609368,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
752,M19198+P19198,"Bakkavor Foods USA, Inc",NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102610524,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
865,M1392+P1392,"Dudley Poultry Company, Inc,",NY,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102613528,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
872,M1698+P787+V1698,Schreiber Processing Corporation,NY,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102607391,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
1023,M4460+P4460+V4460,Dorzar Corporation,NJ,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102608360,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
1160,M5142+P5142,Washington Avenue Poultry,NY,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102607639,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
1336,M9900+P9900,Lipari's Sausage Inc.,NJ,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102609289,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
1384,P17966+V17966,"HVFG, LLC",NY,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102607400,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2214,P3,"Mountaire Farms of Delaware, Inc.",DE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102607886,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,AZI  CIP  CLI  ERY  NAL (C)
2216,M56+P56,Pilgrim's Pride Corporation,VA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102609535,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2250,P764,"Perdue Foods, LLC",MD,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102607115,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2260,P935,Allen Harim LLC,DE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102613066,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2260,P935,Allen Harim LLC,DE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102614399,15-Dec-20,Product-Raw-Intact-Chicken,Positive,Infantis,NULL,NULL,CHL  NAL  TET (H),NULL,Positive,C. jejuni,NULL,NULL,TET (H)
2349,P7903,"Perdue Foods, LLC",VA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102607108,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2351,P7927,"AMICK FARMS, LLC",MD,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102611933,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2477,P39,Pine Manor Inc.,IN,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102616263,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2902,M18554+P18554,JCG Industries,IL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102612539,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3770,M13556+P13556,Tyson Foods Inc,MO,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102607227,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3847,M112+P112,"Tyson Foods, Inc",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102605814,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3849,P165M+V165M,"OK Foods, Inc.",OK,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102607071,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3850,P165S+V165S,"OK Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102611900,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3858,P1009,Wayne Farms LLC,AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102613207,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3890,P7264+V7264,"Sanderson Farms, Inc.",LA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102609995,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3937,P27+V27,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102606507,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
3943,P689+V689,"Cooks Venture Poultry Jay, Inc.",OK,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102613862,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,TET (H)
4119,M10+P7212+V10,Buckhead Meat & Seafood of Houston.,TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102610695,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4161,P1294+V1294,Holmes Foods Inc.,TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102610095,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4243,P7091,Pilgrim's Pride Corporation,TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102611172,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4270,M7231+P7231,HEB Meat Plant,TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102609862,15-Dec-20,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4340,M13432A+P13432A,"Martin Preferred Foods, L.P.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102609850,15-Dec-20,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4436,M20088+P20088+V20088,"Brakebush Irving, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102613022,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4490,P522,"Sanderson Farms, Inc. (Processing Div)",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102612954,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
4493,P912,"Wayne Farms, LLC",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102608689,15-Dec-20,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
